user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
2492789645,1491829869138829322,2022-02-10T17:42:12Z,rlopezaliaga1,"La reacción de los Chotanos: ya no queremos a esa cochinada como presidente, que se regrese a su casa, @PedroCastilloTe es una desepción https://t.co/R9W7o98u6N",Twitter for iPhone,139,,,,FALSE,TRUE,0,583,,,,,,,,,,,,,,942812845519056897|1357969682683334657,Elpaladin7|PedroCastilloTe,es,,,,,,,,,,,,,,,,1491521280499240966,"La reacción de los Chotanos: ya no queremos a esa cochinada como presidente, que se regrese a su casa, @PedroCastilloTe es una desepción https://t.co/R9W7o98u6N",2022-02-09T21:15:59Z,Twitter for Android,1099,942812845519056897,Elpaladin7,EL PALADÍN DE LA JUSTICIA,607,2187,4444,"Cusco, Peru","Todos creen que el socialismo es una enfermedad mental, es una enfermedad del alma, un lugar donde esconde sus resentimientos",FALSE,,,,,,,|,|,|||||||
2492789645,1491826132152377347,2022-02-10T17:27:21Z,rlopezaliaga1,"Tarapoto en pie de lucha en contra de este gobierno corrupto e incapaz, exigimos la vacancia presidencial ante el Congreso de la República.
#VacanciaPedroCastilloYa https://t.co/y7F7yR6QXm",Twitter for iPhone,140,,,,FALSE,TRUE,0,58,,,,,,,,,,,,,,373187385,ANDRESCAPELLETT,es,,,,,,,,,,,,,,,,1491757997193900034,"Tarapoto en pie de lucha en contra de este gobierno corrupto e incapaz, exigimos la vacancia presidencial ante el Congreso de la República.
#VacanciaPedroCastilloYa https://t.co/y7F7yR6QXm",2022-02-10T12:56:36Z,Twitter for Android,145,373187385,ANDRESCAPELLETT,Andrés Capelletti,3421,593,2304,"",Político líder del Colectivo Ciudadano por la Democracia,FALSE,,,,,,,|,|,|||||||
2492789645,1491825917055930377,2022-02-10T17:26:30Z,rlopezaliaga1,"Fernando del Rincón: 
""Los castillos y las torres se derrumban, falta que les quiten 
un ladrillo""... #VacanciaYa
#VacanciaPedroCastilloYa
@rlopezaliaga1 @soyfdelrincon https://t.co/xUCJX1zceM",Twitter for iPhone,140,,,,FALSE,TRUE,0,14,VacanciaYa,,,,,,,,,,,,,1374582796312743937,MuyCriolla,es,,,,,,,,,,,,,,,,1491490381434789892,"Fernando del Rincón: 
""Los castillos y las torres se derrumban, falta que les quiten 
un ladrillo""... #VacanciaYa
#VacanciaPedroCastilloYa
@rlopezaliaga1 @soyfdelrincon https://t.co/xUCJX1zceM",2022-02-09T19:13:12Z,Twitter for Android,46,1374582796312743937,MuyCriolla,Criolla,4100,4593,52900,"","",FALSE,,,,,,,|,|,|||||||
2492789645,1491816942675628036,2022-02-10T16:50:50Z,rlopezaliaga1,https://t.co/MWSNPA24bq,Twitter for iPhone,42,,,,FALSE,TRUE,0,188,,,,,,http://pbs.twimg.com/media/FLP_kekXsAgwtVP.jpg,https://t.co/MWSNPA24bq,https://twitter.com/rlopezaliaga1/status/1491816912757702656/photo/1,photo,http://pbs.twimg.com/media/FLP_kekXsAgwtVP.jpg,https://t.co/MWSNPA24bq,https://twitter.com/rlopezaliaga1/status/1491816912757702656/photo/1,,2492789645,rlopezaliaga1,und,,,,,,,,,,,,,,,,1491816912757702656,https://t.co/MWSNPA24bq,2022-02-10T16:50:43Z,Twitter for iPhone,425,2492789645,rlopezaliaga1,Rafael López Aliaga,199430,7890,105223,"","Político.Catedrático. Empresario: Hoteles (Monasterio, Nazarenas), Tren (PeruRail), Energía. Inmobiliaria. Colegios sin fin de lucro.",FALSE,,,,,,,|,|,|||||||
2492789645,1491816912757702656,2022-02-10T16:50:43Z,rlopezaliaga1,https://t.co/MWSNPA24bq,Twitter for iPhone,0,,,,FALSE,FALSE,425,188,,,,,,http://pbs.twimg.com/media/FLP_kekXsAgwtVP.jpg,https://t.co/MWSNPA24bq,https://twitter.com/rlopezaliaga1/status/1491816912757702656/photo/1,photo,http://pbs.twimg.com/media/FLP_kekXsAgwtVP.jpg,https://t.co/MWSNPA24bq,https://twitter.com/rlopezaliaga1/status/1491816912757702656/photo/1,,,,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
2492789645,1491808831491481601,2022-02-10T16:18:36Z,rlopezaliaga1,Clara y directa @PattyChirinosVe : “Al Presidente Castillo hay que sacarlo del poder”. La legisladora cuestiona la incapacidad del mandatario para gobernar y lo acusa de traición a la patria por comprometer la soberanía al ofrecer a Bolivia salida al mar” #FueraCastillo https://t.co/xBLQw5R3xp,Twitter for iPhone,140,,,,FALSE,TRUE,0,23,,,,,,,,,,,,,,232260890|2789118121,MiguelRivasCano|PattyChirinosVe,es,,,,,,,,,,,,,,,,1491808621537210368,Clara y directa @PattyChirinosVe : “Al Presidente Castillo hay que sacarlo del poder”. La legisladora cuestiona la incapacidad del mandatario para gobernar y lo acusa de traición a la patria por comprometer la soberanía al ofrecer a Bolivia salida al mar” #FueraCastillo https://t.co/xBLQw5R3xp,2022-02-10T16:17:46Z,Twitter for iPhone,51,232260890,MiguelRivasCano,Patriota y Democrata,745,548,11326,Lima,"Tomar la decisión difícil, pero la correcta. Porque cuando soy débil, soy fuerte. Don’t let your fears stand in the way of your dreams! #buenasnoticias AL 💙🤍",FALSE,,,,,,,|,|,|||||||
2492789645,1491808686330847237,2022-02-10T16:18:01Z,rlopezaliaga1,La asociación de familiares de las víctimas del terrorismo rechazan al nuevo Gabinete https://t.co/b2xGxH7iVC,Twitter for iPhone,121,,,,FALSE,TRUE,0,117,,,,,,http://pbs.twimg.com/media/FLPSR0uXsAMGy8m.jpg,https://t.co/b2xGxH7iVC,https://twitter.com/ugluis/status/1491767114855686151/photo/1,photo,http://pbs.twimg.com/media/FLPSR0uXsAMGy8m.jpg,https://t.co/b2xGxH7iVC,https://twitter.com/ugluis/status/1491767114855686151/photo/1,,32136515,ugluis,es,,,,,,,,,,,,,,,,1491767114855686151,La asociación de familiares de las víctimas del terrorismo rechazan al nuevo Gabinete https://t.co/b2xGxH7iVC,2022-02-10T13:32:50Z,Twitter for iPhone,278,32136515,ugluis,ugluis,26065,3868,167886,Peru I USA,"Dios, patria, familia y propiedad. ¡No a la izquierda de origen marxista!",FALSE,,,,,,,|,|,|||||||
2492789645,1491808461386039301,2022-02-10T16:17:08Z,rlopezaliaga1,"El ministro de Justicia, Ángel Yldefonso fue asiduo visitante a Palacio mientras se desempeñaba como juez. ¿Con quién se reunía? Con Pedro Castillo y asesor Beder Camacho
Según registros,también se reunió con abogado de Castillo, Eduardo Pachas en Palacio.
https://t.co/hDUlwlDE2g https://t.co/AYUVfmm6N4",Twitter for iPhone,140,,,,FALSE,TRUE,0,82,,,,,,,,,,,,,,45412867,karembq,es,,,,,,,,,,,,,,,,1491805328899407878,"El ministro de Justicia, Ángel Yldefonso fue asiduo visitante a Palacio mientras se desempeñaba como juez. ¿Con quién se reunía? Con Pedro Castillo y asesor Beder Camacho
Según registros,también se reunió con abogado de Castillo, Eduardo Pachas en Palacio.
https://t.co/hDUlwlDE2g https://t.co/AYUVfmm6N4",2022-02-10T16:04:41Z,Twitter Web App,98,45412867,karembq,Karem Barboza,19909,4786,79009,PERU,Periodista de Política-Judiciales en @Politica_ECpe. De la @UNMSM_  Café.Darko Aureliano. A veces tuiteo sobre tenis.,FALSE,,,,,,,|,|,|||||||
2492789645,1491806692685848576,2022-02-10T16:10:06Z,rlopezaliaga1,"Ya son 7 meses de la economía paralizada y de un total desgobierno lleno de corrupción.
La manera más fácil para que el Perú se libre de Castillo es que @CesarNakazaki ponga a @karelimlopeza como colaboradora eficaz y delate las coimas dadas a Castillo #HazLoTuyoNakasaki https://t.co/68qf5fGMUF",Twitter for iPhone,140,,,,FALSE,TRUE,0,25,,,,,,,,,,,,,,730799927593447425,ValeriaBersaken,es,,,,,,,,,,,,,,,,1491805851211821056,"Ya son 7 meses de la economía paralizada y de un total desgobierno lleno de corrupción.
La manera más fácil para que el Perú se libre de Castillo es que @CesarNakazaki ponga a @karelimlopeza como colaboradora eficaz y delate las coimas dadas a Castillo #HazLoTuyoNakasaki https://t.co/68qf5fGMUF",2022-02-10T16:06:45Z,Twitter for iPhone,55,730799927593447425,ValeriaBersaken,Valeria Bersaken,1716,174,12863,"San Bartolo, Peru",Abogada / Políticas Públicas /ProVida Cristiana / Amor por el Perú 🇵🇪/ AntiComunista,FALSE,,,,,,,|,|,|||||||
2492789645,1491805797361197060,2022-02-10T16:06:33Z,rlopezaliaga1,"@VLADIMIR_CERRON Ese es el problema, cuando se pone a un chamán como no ministro de salud; oe delincuente, de seguro que te va a caer un buen sencillo con ese incapaz, que has nombrado. No creo que dure mucho, porque los médicos van a entrar a la huelga, hasta que saques al amigo de pinturita https://t.co/A1COunxqDV",Twitter for iPhone,140,,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,2955884481|521651938,combatiente1960|VLADIMIR_CERRON,es,,,,,,,,,,,,,,,,1491805479881699328,"@VLADIMIR_CERRON Ese es el problema, cuando se pone a un chamán como no ministro de salud; oe delincuente, de seguro que te va a caer un buen sencillo con ese incapaz, que has nombrado. No creo que dure mucho, porque los médicos van a entrar a la huelga, hasta que saques al amigo de pinturita https://t.co/A1COunxqDV",2022-02-10T16:05:17Z,Twitter for Android,29,2955884481,combatiente1960,Marco Armando,387,476,40114,"","",FALSE,,,,,,,|,|,|||||||
2492789645,1491805686677872643,2022-02-10T16:06:06Z,rlopezaliaga1,"Dueño de casa de Sarratea, Alejandro Sánchez Sánchez, admitió ante Comisión de Fiscalización que su ingreso a Palacio, para cumpleaños de hija de Pedro Castillo, no fue registrado en lista oficial de visitantes, revelación que sugiere existencia de registro paralelo. Es un patrón",Twitter for iPhone,140,,,,FALSE,TRUE,0,87,,,,,,,,,,,,,,136442913,felipeestevesvg,es,,,,,,,,,,,,,,,,1491786907335884801,"Dueño de casa de Sarratea, Alejandro Sánchez Sánchez, admitió ante Comisión de Fiscalización que su ingreso a Palacio, para cumpleaños de hija de Pedro Castillo, no fue registrado en lista oficial de visitantes, revelación que sugiere existencia de registro paralelo. Es un patrón",2022-02-10T14:51:29Z,Twitter for iPhone,212,136442913,felipeestevesvg,Luis Felipe Esteves,13403,2989,44188,"Lima, Perú","Periodista, consultor, marketing político, comunicación estratégica y audiovisual. https://t.co/R95Q3rc1N0",FALSE,,,,,,,|,|,|||||||
2492789645,1491800992471404551,2022-02-10T15:47:27Z,rlopezaliaga1,"@rlopezaliaga1 @FiscaliaPeru ya olvidaron a esta delincuente confesa. Ya bebería estar recluida en un penal. 
https://t.co/g06kvcfxbI",Twitter for iPhone,140,,,,FALSE,TRUE,0,49,,,,,,,,,,,,,,971086236659208193|2492789645|302151609,karina37836221|rlopezaliaga1|FiscaliaPeru,es,,,,,,,,,,,,,,,,1491796661093355531,"@rlopezaliaga1 @FiscaliaPeru ya olvidaron a esta delincuente confesa. Ya bebería estar recluida en un penal. 
https://t.co/g06kvcfxbI",2022-02-10T15:30:14Z,Twitter for iPhone,98,971086236659208193,karina37836221,karina Lizzette 🤍,1026,2106,87772,"",servus Christi ¡Solus Christus! ¡Soli Deo Gloria! 🙌🏻 “Resurgam” 🐆,FALSE,,,,,,,|,|,|||||||
2492789645,1491796660862656523,2022-02-10T15:30:14Z,rlopezaliaga1,Me parece bastante masoquista ver cualquier cosa donde hable Vizcarra. No deberían darle rating a ese señor.,Twitter for iPhone,128,,,,FALSE,TRUE,0,75,,,,,,,,,,,,,,31220797,giulianacaccia,es,,,,,,,,,,,,,,,,1491627165078769664,Me parece bastante masoquista ver cualquier cosa donde hable Vizcarra. No deberían darle rating a ese señor.,2022-02-10T04:16:43Z,Twitter for iPhone,714,31220797,giulianacaccia,Giuliana Caccia,36046,823,13581,Lima,"Directora de @OrigenVyCC Autora de ""Educación en Serio"" y co. de “La ideología de género y sus efectos”. Peruana.",FALSE,,,,,,,|,|,|||||||
2492789645,1491790130033532934,2022-02-10T15:04:17Z,rlopezaliaga1,"ESTA CONCESIÓN DE PEAJES REGRESARÁ A LA MUNICIPALIDAD DE LIMA..! EMAPE DEBE COBRAR SÓLO 3 SOLES Y NO ESTE PRECIO DE 6.30 SOLES, PACTADO POR LA CORRUPTA VILLARÁN Y SU ORGANIZACIÓN CRIMINAL..! SABIENDO QUE EL CONTRATO ES CORRUPTO SIGUEN AUMENTANDO EL PRECIO… SE PASAN, CARADURAS..! https://t.co/wLaTVcRGGN",Twitter for iPhone,140,,,,FALSE,TRUE,0,223,,,,,,,,,,,,,,2492789645,rlopezaliaga1,es,,,,,,,,,,,,,,,,1491786698048479243,"ESTA CONCESIÓN DE PEAJES REGRESARÁ A LA MUNICIPALIDAD DE LIMA..! EMAPE DEBE COBRAR SÓLO 3 SOLES Y NO ESTE PRECIO DE 6.30 SOLES, PACTADO POR LA CORRUPTA VILLARÁN Y SU ORGANIZACIÓN CRIMINAL..! SABIENDO QUE EL CONTRATO ES CORRUPTO SIGUEN AUMENTANDO EL PRECIO… SE PASAN, CARADURAS..! https://t.co/wLaTVcRGGN",2022-02-10T14:50:39Z,Twitter for iPhone,596,2492789645,rlopezaliaga1,Rafael López Aliaga,199430,7890,105223,"","Político.Catedrático. Empresario: Hoteles (Monasterio, Nazarenas), Tren (PeruRail), Energía. Inmobiliaria. Colegios sin fin de lucro.",FALSE,,,,,,,|,|,|||||||
2492789645,1491786698048479243,2022-02-10T14:50:39Z,rlopezaliaga1,"ESTA CONCESIÓN DE PEAJES REGRESARÁ A LA MUNICIPALIDAD DE LIMA..! EMAPE DEBE COBRAR SÓLO 3 SOLES Y NO ESTE PRECIO DE 6.30 SOLES, PACTADO POR LA CORRUPTA VILLARÁN Y SU ORGANIZACIÓN CRIMINAL..! SABIENDO QUE EL CONTRATO ES CORRUPTO SIGUEN AUMENTANDO EL PRECIO… SE PASAN, CARADURAS..! https://t.co/wLaTVcRGGN",Twitter for iPhone,279,,,,FALSE,FALSE,596,223,,,,,,http://pbs.twimg.com/media/FLPkF0GVkAIx-HL.jpg,https://t.co/wLaTVcRGGN,https://twitter.com/rlopezaliaga1/status/1491786698048479243/photo/1,photo,http://pbs.twimg.com/media/FLPkF0GVkAIx-HL.jpg,https://t.co/wLaTVcRGGN,https://twitter.com/rlopezaliaga1/status/1491786698048479243/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||
2492789645,1491783175982309378,2022-02-10T14:36:39Z,rlopezaliaga1,"@garay_vilca @rlopezaliaga1 Si pues los incapaces de crear un mísero puesto de trabajo y lo único que quieren es que el Estado los mantenga, creen que todo el mundo es vago como ellos. No señores el Perú es un país de emprendedores de donde sino creen que sale el dinero para mantener a los incompetentes.",Twitter for iPhone,140,,,,FALSE,TRUE,0,10,,,,,,,,,,,,,,43973181|1410485016732258305|2492789645,mascotita52|garay_vilca|rlopezaliaga1,es,,,,,,,,,,,,,,,,1491705091446951938,"@garay_vilca @rlopezaliaga1 Si pues los incapaces de crear un mísero puesto de trabajo y lo único que quieren es que el Estado los mantenga, creen que todo el mundo es vago como ellos. No señores el Perú es un país de emprendedores de donde sino creen que sale el dinero para mantener a los incompetentes.",2022-02-10T09:26:22Z,Twitter for iPad,25,43973181,mascotita52,💎 Armida Sifuentes 💎 🇵🇪,331,241,22335,Perú,Soy Socióloga pero anti comunista con base,FALSE,,,,,,,|,|,|||||||
2492789645,1491782856758030339,2022-02-10T14:35:23Z,rlopezaliaga1,"@rlopezaliaga1 Este sujeto inefable sabe muy bien q su llegada a palacio se debe a la muerte de dos jóvenes promesa q fueron incitados a la violencia precisamente x esta ""persona""",Twitter for iPhone,139,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,1729691790|2492789645,wilberthernanpi|rlopezaliaga1,es,,,,,,,,,,,,,,,,1491782489903296515,"@rlopezaliaga1 Este sujeto inefable sabe muy bien q su llegada a palacio se debe a la muerte de dos jóvenes promesa q fueron incitados a la violencia precisamente x esta ""persona""",2022-02-10T14:33:56Z,Twitter Web App,23,1729691790,wilberthernanpi,Wilbert hernan,11,61,3156,Cusco,Soy una persona apasionada para todo Abogado egresado de la UNSAAC,FALSE,,,,,,,|,|,|||||||
2492789645,1491782500888104965,2022-02-10T14:33:58Z,rlopezaliaga1,@rlopezaliaga1 Es decente y honesto pedir autógrafo a un terrorista y rendirle pleitesía para abandonar la embajada de Japón?,Twitter for iPhone,140,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,752482265452732416|2492789645,JulioCardenasS3|rlopezaliaga1,es,,,,,,,,,,,,,,,,1491761122030108672,@rlopezaliaga1 Es decente y honesto pedir autógrafo a un terrorista y rendirle pleitesía para abandonar la embajada de Japón?,2022-02-10T13:09:01Z,Twitter Web App,52,752482265452732416,JulioCardenasS3,Julio Cárdenas,140,102,11321,"","Ex Gobernador Regional de San Martín.
Economista. Becario Prog. Multiregional: US Financial System 
GG Fondo Mivivienda. DG MVCS. Asesor CI Vladimiro Montesinos",FALSE,,,,,,,|,|,|||||||
2492789645,1491782468042588163,2022-02-10T14:33:51Z,rlopezaliaga1,"@rlopezaliaga1 Sagasti: Progresista que gusta culpar de sus miserias al sistema y procura q' los demás  reconozcan sus meritos como ""luchador social"", predicando en ONG's ""Justicia Social"" que en el fondo consiste en que unos vivan a expensas de otros, utilizando al Estado como cómplice.",Twitter for iPhone,139,,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,865107283|2492789645,RMises|rlopezaliaga1,es,,,,,,,,,,,,,,,,1491765332742217730,"@rlopezaliaga1 Sagasti: Progresista que gusta culpar de sus miserias al sistema y procura q' los demás  reconozcan sus meritos como ""luchador social"", predicando en ONG's ""Justicia Social"" que en el fondo consiste en que unos vivan a expensas de otros, utilizando al Estado como cómplice.",2022-02-10T13:25:45Z,Twitter Web App,54,865107283,RMises,R Mises,120,291,9905,"","Sigo a los grandes maestros de la Escuela Austriaca de Economia.
Follow the great masters of the Austrian School of Economics",FALSE,,,,,,,|,|,|||||||
2492789645,1491782406222712833,2022-02-10T14:33:36Z,rlopezaliaga1,@rlopezaliaga1 Cuando los vagos critican al exitoso es porque están del lado de la izquierda mentirosa y servil! Aquella que tiene doble moral que critica a los pegalones de derecha pero toman cafe y rinden honores a sus jefes masacradores de mujeres si son izquierdistas! La mayoría ya despertó,Twitter for iPhone,140,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,67092515|2492789645,eylimbegazo|rlopezaliaga1,es,,,,,,,,,,,,,,,,1491704454156111875,@rlopezaliaga1 Cuando los vagos critican al exitoso es porque están del lado de la izquierda mentirosa y servil! Aquella que tiene doble moral que critica a los pegalones de derecha pero toman cafe y rinden honores a sus jefes masacradores de mujeres si son izquierdistas! La mayoría ya despertó,2022-02-10T09:23:51Z,Twitter for iPhone,22,67092515,eylimbegazo,Eylim Begazo,489,252,7519,Peru,"",FALSE,,,,,,,|,|,|||||||
2492789645,1491782321711640576,2022-02-10T14:33:16Z,rlopezaliaga1,"@rlopezaliaga1 ¿Y si vamos aclarando las cosas y pedimos que toda la caviarada sustente sus ingresos ? Desde Sagasti hasta Veronika Mendoza , que nos digan de que viven y en qué consiste ese trabajo por el que tanto millones cobran .",Twitter for iPhone,140,,,,FALSE,TRUE,0,16,,,,,,,,,,,,,,213856032|2492789645,EdwardYabars|rlopezaliaga1,es,,,,,,,,,,,,,,,,1491767210435485698,"@rlopezaliaga1 ¿Y si vamos aclarando las cosas y pedimos que toda la caviarada sustente sus ingresos ? Desde Sagasti hasta Veronika Mendoza , que nos digan de que viven y en qué consiste ese trabajo por el que tanto millones cobran .",2022-02-10T13:33:13Z,Twitter for iPhone,64,213856032,EdwardYabars,Edward  Yabar,482,427,23252,"Cusco, Peru","Abogado, católico, libre de toda necedad progresista .",FALSE,,,,,,,|,|,|||||||
2492789645,1491782252014956545,2022-02-10T14:32:59Z,rlopezaliaga1,"@rlopezaliaga1 📌
""Es lamentable que el presidente Sagasti gaste el dinero de todos los peruanos en asesorías y consultorías inútiles en lugar de priorizar los temas que realmente importan como la salud"". Rafael López Aliaga 
#VacanciaYa 
#VacanciaPedroCastilloYa 
#DondeEstaDina 
@rlopezaliaga1 https://t.co/whUaqGuHqQ",Twitter for iPhone,140,,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,1366432774752788482|2492789645,Kelly09455152|rlopezaliaga1,es,,,,,,,,,,,,,,,,1491646127032221699,"@rlopezaliaga1 📌
""Es lamentable que el presidente Sagasti gaste el dinero de todos los peruanos en asesorías y consultorías inútiles en lugar de priorizar los temas que realmente importan como la salud"". Rafael López Aliaga 
#VacanciaYa 
#VacanciaPedroCastilloYa 
#DondeEstaDina 
@rlopezaliaga1 https://t.co/whUaqGuHqQ",2022-02-10T05:32:04Z,Twitter Web App,36,1366432774752788482,Kelly09455152,Kelly,592,338,11629,"",Católica. Provida. Profamilia.,FALSE,,,,,,,|,|,|||||||
2492789645,1491779467047424000,2022-02-10T14:21:55Z,rlopezaliaga1,@FlorPabloMedina @FSagasti Me imagino a Sagasti de rodillas rogando al terrorista Serpa Cartolini  en la residencia del embajador de Japón secuestrad por el MRTA que lo deje salir firmándole autógrafo. Sagasti cree que todos son de su condición.,Twitter for iPhone,140,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,752482265452732416|1131758073620647942|472996281,JulioCardenasS3|FlorPabloMedina|FSagasti,es,,,,,,,,,,,,,,,,1491762563931119617,@FlorPabloMedina @FSagasti Me imagino a Sagasti de rodillas rogando al terrorista Serpa Cartolini  en la residencia del embajador de Japón secuestrad por el MRTA que lo deje salir firmándole autógrafo. Sagasti cree que todos son de su condición.,2022-02-10T13:14:45Z,Twitter Web App,27,752482265452732416,JulioCardenasS3,Julio Cárdenas,140,102,11321,"","Ex Gobernador Regional de San Martín.
Economista. Becario Prog. Multiregional: US Financial System 
GG Fondo Mivivienda. DG MVCS. Asesor CI Vladimiro Montesinos",FALSE,,,,,,,|,|,|||||||
2492789645,1491631492220342272,2022-02-10T04:33:55Z,rlopezaliaga1,"@rlopezaliaga1 SAGASTI DECENTE Y HONESTO? HA VIVIDO DE TETA DEL ESTADO SIEMPRE, CARADURA: LIBERADO CON HONORES DE RESIDENCIA JAPONESA POR TERRUCOS, CÓMPLICE DEL DESASTRE DE TENER A CASTILLO DESTROZANDO NUESTRO PAÍS, ETERNO EVALUADOR CAVIAR DE MIEMBROS DE SUNEDU, EL ÚNICO “GURÚ”, SOBERBIA PURA !",Twitter for iPhone,139,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,1023729322153127936|2492789645,mongactm|rlopezaliaga1,es,,,,,,,,,,,,,,,,1491625026063323136,"@rlopezaliaga1 SAGASTI DECENTE Y HONESTO? HA VIVIDO DE TETA DEL ESTADO SIEMPRE, CARADURA: LIBERADO CON HONORES DE RESIDENCIA JAPONESA POR TERRUCOS, CÓMPLICE DEL DESASTRE DE TENER A CASTILLO DESTROZANDO NUESTRO PAÍS, ETERNO EVALUADOR CAVIAR DE MIEMBROS DE SUNEDU, EL ÚNICO “GURÚ”, SOBERBIA PURA !",2022-02-10T04:08:13Z,Twitter for Android,122,1023729322153127936,mongactm,mongaaa,225,391,47,"",wtf,FALSE,,,,,,,|,|,|||||||
2492789645,1491631243775000579,2022-02-10T04:32:56Z,rlopezaliaga1,"@rlopezaliaga1 😔😔  Y no dio la segunda lista de vacunados. Cómplice de Vizcarra... Pero tengo fe q al final,la verdad siempre triunfa.",Twitter for iPhone,139,,,,FALSE,TRUE,0,29,,,,,,,,,,,,,,317483361|2492789645,evehp14|rlopezaliaga1,es,,,,,,,,,,,,,,,,1491627340660682754,"@rlopezaliaga1 😔😔  Y no dio la segunda lista de vacunados. Cómplice de Vizcarra... Pero tengo fe q al final,la verdad siempre triunfa.",2022-02-10T04:17:25Z,Twitter Web App,158,317483361,evehp14,Evelyn V,332,2171,3513,"",""" En el cristianismo está la verdad y ningún hombre sensato renuncia a la verdad por la mentira"" San Justino, mártir.",FALSE,,,,,,,|,|,|||||||
2492789645,1491631117987766276,2022-02-10T04:32:26Z,rlopezaliaga1,"SAGASTI DECENTE Y HONESTO? HA VIVIDO DE TETA DEL ESTADO SIEMPRE, CARADURA: LIBERADO CON HONORES DE RESIDENCIA JAPONESA POR TERRUCOS, CÓMPLICE DEL DESASTRE DE TENER A CASTILLO DESTROZANDO NUESTRO PAÍS, ETERNO EVALUADOR CAVIAR DE MIEMBROS DE SUNEDU, EL ÚNICO “GURÚ”, SOBERBIA PURA ! https://t.co/2uL0Q9udH6",Twitter for iPhone,140,,,,FALSE,TRUE,0,230,,,,,,,,,,,,,,2492789645,rlopezaliaga1,es,,,,,,,,,,,,,,,,1491624280655761410,"SAGASTI DECENTE Y HONESTO? HA VIVIDO DE TETA DEL ESTADO SIEMPRE, CARADURA: LIBERADO CON HONORES DE RESIDENCIA JAPONESA POR TERRUCOS, CÓMPLICE DEL DESASTRE DE TENER A CASTILLO DESTROZANDO NUESTRO PAÍS, ETERNO EVALUADOR CAVIAR DE MIEMBROS DE SUNEDU, EL ÚNICO “GURÚ”, SOBERBIA PURA ! https://t.co/2uL0Q9udH6",2022-02-10T04:05:16Z,Twitter for iPhone,754,2492789645,rlopezaliaga1,Rafael López Aliaga,199430,7890,105223,"","Político.Catedrático. Empresario: Hoteles (Monasterio, Nazarenas), Tren (PeruRail), Energía. Inmobiliaria. Colegios sin fin de lucro.",FALSE,,,,,,,|,|,|||||||
2492789645,1491631007820238851,2022-02-10T04:32:00Z,rlopezaliaga1,"@rlopezaliaga1 @butters_of Todo el Perú lo pide ...
#VacanciaPedroCastilloYa https://t.co/t3CcIPBQ5q",Twitter for iPhone,116,,,,FALSE,TRUE,0,29,VacanciaPedroCastilloYa,,,,,http://pbs.twimg.com/media/FLMO0JVVIAEfhWj.jpg,https://t.co/t3CcIPBQ5q,https://twitter.com/MuyCriolla/status/1491552206998310913/photo/1,photo,http://pbs.twimg.com/media/FLMO0JVVIAEfhWj.jpg,https://t.co/t3CcIPBQ5q,https://twitter.com/MuyCriolla/status/1491552206998310913/photo/1,,1374582796312743937|2492789645|1402413244313214979,MuyCriolla|rlopezaliaga1|butters_of,es,,,,,,,,,,,,,,,,1491552206998310913,"@rlopezaliaga1 @butters_of Todo el Perú lo pide ...
#VacanciaPedroCastilloYa https://t.co/t3CcIPBQ5q",2022-02-09T23:18:52Z,Twitter for Android,74,1374582796312743937,MuyCriolla,Criolla,4100,4593,52900,"","",FALSE,,,,,,,|,|,|||||||
